user,location,tweet text,tweet date
GeraldHunley,"Philadelphia, PA","RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:41:12
SinCityNewsTime,,"RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:40:28
IhmradioM,"Cleveland, OH","RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:39:51
agami,"Melbourne, Australia","RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:39:42
TAYMOBTOPDOG,pittsburgh,"RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:39:30
ManifestMusicNC,"Charlotte, NC","RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:38:01
BackwoodNash,snap: im_bnash,"RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:36:42
JesiRok,"Dallas,Tx","RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:36:19
mgizzle,"Brooklyn, NYC","RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:35:50
JUS_JayGee,The Hills of Paradise 619 ,"RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:35:39
AllmightyVon_,"Houston, TX","RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:35:04
bahblack_,@freshdahfella,"RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:34:49
soconcieted97,"Houston,Texas","RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:34:15
Kiilla3sUp,"Cleveland, OH","RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:34:10
deletedthisbihh,,"RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:33:55
LilDukieMe,youtube.com/LilDuKie ,"RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:33:49
NEXT_robotics,,"RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:33:04
TheKartel_DKK,,"RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:33:02
_CocoBot," 18° 55' , 72° 54' ","RT @iamGrvJ: 25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5 #DataScien…",2019-12-11 05:32:28
iamGrvJ,,"25 jobs emerging in the #futureofwork

#4IR #Industry40 #AI #Robotics #Autonomous #Automation #GigEconomy #DefStar5… https://t.co/LNZ1FiDzKx",2019-12-11 05:32:22
agami,"Melbourne, Australia","RT @NobleHouseTalks: Structured HR and recruiting practices aren’t the first things that startups prioritize, hence hiring an HR takes a ba…",2019-12-11 05:26:52
petegate,"Nairobi, Kenya",RT @MikeQuindazzi: 25 jobs emerging in the #futureofwork &gt;&gt;&gt; @wef via @MikeQuindazzi &gt;&gt;&gt; #4IR #Industry40 #AI #Robotics #Autonomous #Automa…,2019-12-11 05:20:27
NobleHouseTalks,,"Structured HR and recruiting practices aren’t the first things that startups prioritize, hence hiring an HR takes a… https://t.co/E4LLvpLjI5",2019-12-11 05:17:42
agami,"Melbourne, Australia","RT @AgileOneGlobal: The #gigeconomy is taking over the world, and in the United States alone there are more than 16 m contingent workers. Y…",2019-12-11 05:13:54
Justitia20_,,RT @MikeQuindazzi: 25 jobs emerging in the #futureofwork &gt;&gt;&gt; @wef via @MikeQuindazzi &gt;&gt;&gt; #4IR #Industry40 #AI #Robotics #Autonomous #Automa…,2019-12-11 04:49:11
AgileOneGlobal,"Torrance, CA","The #gigeconomy is taking over the world, and in the United States alone there are more than 16 m contingent worker… https://t.co/raYVqAkyDN",2019-12-11 04:45:04
thetifoso,"Bengaluru, India",RT @MikeQuindazzi: 25 jobs emerging in the #futureofwork &gt;&gt;&gt; @wef via @MikeQuindazzi &gt;&gt;&gt; #4IR #Industry40 #AI #Robotics #Autonomous #Automa…,2019-12-11 04:43:22
MikeQuindazzi,"Los Angeles, CA",RT @MikeQuindazzi: 25 jobs emerging in the #futureofwork &gt;&gt;&gt; @wef via @MikeQuindazzi &gt;&gt;&gt; #4IR #Industry40 #AI #Robotics #Autonomous #Automa…,2019-12-11 04:41:20
dlblumberg,"Houston, TX","RT @ASJAhq: Proud of the impact #ASJA members are making in the fight of proposed anti-freelancer #laws in #California, #NewJersey and #New…",2019-12-11 03:57:46
jwilhelmi,"Chicago, IL","RT @KQEDarts: California's #AB5 initially set out to protect contractors working in the #GigEconomy, offering:

🌡 Sick leave
💰Overtime pay…",2019-12-11 03:00:25
nowsourcing,"Cincinnati, OH","RT @hackernoon: ""Hacking The Future of the Gig Economy"" by @nowsourcing https://t.co/HYU2uju4vq #gigeconomy #infographic",2019-12-11 02:55:15
agami,"Melbourne, Australia","RT @hackernoon: ""Hacking The Future of the Gig Economy"" by @nowsourcing https://t.co/HYU2uju4vq #gigeconomy #infographic",2019-12-11 02:44:51
hackernoon,San Francisco & Colorado,"""Hacking The Future of the Gig Economy"" by @nowsourcing https://t.co/HYU2uju4vq #gigeconomy #infographic",2019-12-11 02:40:01
agami,"Melbourne, Australia",RT @LicenseToGig: If you decide to quit your W2 job to take up a position in the #gigeconomy you must DIVERSIFY!!!!!! That's the number 1 t…,2019-12-11 02:30:55
MaldonadoBBC,"Los Angeles, CA","RT @KQEDarts: California's #AB5 initially set out to protect contractors working in the #GigEconomy, offering:

🌡 Sick leave
💰Overtime pay…",2019-12-11 02:21:30
SFUrbanFilmFest,"San Francisco, CA","RT @KQEDarts: California's #AB5 initially set out to protect contractors working in the #GigEconomy, offering:

🌡 Sick leave
💰Overtime pay…",2019-12-11 02:09:55
